"report_start_date","start_date","end_date","network_country_iso3","location","granularity","country_name","country_iso3","name","category","canonical_network_id","network_name_mapped","network_category","metric","uci","lci","passed","devices","readings"
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BLR","Belarus","countries","Belarus","BLR","ecq_overall_v1_0",,2570,"A1",,61.131322930983366,61.63816976254855,60.62447609941818,"true",,33453
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BLR","Belarus","countries","Belarus","BLR","ecq_overall_v1_0",,2571,"MTS",,58.088012709354985,58.5357750330772,57.64025038563277,"true",,44565
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BLR","Belarus","countries","Belarus","BLR","ecq_overall_v1_0",,2573,"life:)",,51.53248506732353,52.38869970133034,50.676270433316716,"true",,12956
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AFG","Afghanistan","countries","Afghanistan","AFG","ecq_overall_v1_0",,4120,"AWCC",,14.097531919322684,14.640182129758575,13.554881708886793,"true",,20743
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AFG","Afghanistan","countries","Afghanistan","AFG","ecq_overall_v1_0",,4121,"Roshan",,1.7082361310039904,1.945584776626892,1.4708874853810887,"true",,15608
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AFG","Afghanistan","countries","Afghanistan","AFG","ecq_overall_v1_0",,4122,"MTN",,10.911891285416297,11.53083622641982,10.292946344412774,"true",,12773
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AFG","Afghanistan","countries","Afghanistan","AFG","ecq_overall_v1_0",,4123,"Etisalat",,6.1629697250046425,6.679531103107085,5.6464083469021995,"true",,10683
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AFG","Afghanistan","countries","Afghanistan","AFG","ecq_overall_v1_0",,4125,"Salaam",,0.6560418410803335,0.9084450641396951,0.4036386180209719,"true",,5296
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ECU","Ecuador","countries","Ecuador","ECU","ecq_overall_v1_0","bronze-focus",7400,"Movistar","bronze-focus",37.09324895472234,37.33154504417191,36.85495286527277,"true",,169124
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ECU","Ecuador","countries","Ecuador","ECU","ecq_overall_v1_0","bronze-focus",7401,"Claro","bronze-focus",21.09022148905847,21.22855278176008,20.951890196356864,"true",,433219
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ECU","Ecuador","countries","Ecuador","ECU","ecq_overall_v1_0","bronze-focus",7402,"CNT","bronze-focus",40.001430784466564,40.36162152056395,39.64124004836918,"true",,72851
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ECU","Ecuador","countries","Ecuador","ECU","ecq_overall_v1_0","focus-mvno",7403,"Tuenti","focus-mvno",39.46423864503767,39.788313832890495,39.14016345718484,"true",,90704
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ECU","Ecuador","countries","Ecuador","ECU","ecq_overall_v1_0","focus-mvno",7404,"AkíMOVIL","focus-mvno",32.715128943372115,34.81934324189281,30.61091464485142,"true",,2164
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0",,2340,"Airtel-Vodafone",,94.73684210526315,100.0,80.97299173960222,"false",,19
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0",,2341,"JT",,79.05193447194144,85.02291137167249,73.08095757221038,"false",,151
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0",,2342,"Sure",,70.67999999999999,78.2827860131555,63.07721398684449,"false",,125
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0",,2344,"Manx Telecom",,78.74229793403407,84.47171080753166,73.01288506053648,"false",,124
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","platinum-focus",2347,"O2","platinum-focus",70.85899996699145,71.02445088299086,70.69354905099203,"true",,241529
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","platinum-focus",23415,"Vodafone","platinum-focus",78.71787812919257,78.85747185381398,78.57828440457116,"true",,256317
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","platinum-focus",23420,"3","platinum-focus",71.89928009603469,72.05102325229726,71.74753693977212,"true",,277153
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23426,"Lycamobile","focus-mvno",77.78617931690336,78.09265093012895,77.47970770367776,"true",,57114
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","platinum-focus",23430,"EE","platinum-focus",80.33188250346379,80.43961848457934,80.22414652234824,"true",,399702
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0",,23438,"Limitless Mobile",,,100.0,0.0,"false",,3
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23444,"iD Mobile","focus-mvno",74.80047463853158,75.13062087657077,74.47032840049239,"true",,52848
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23446,"giffgaff","focus-mvno",70.78700408306716,71.0581558327362,70.51585233339812,"true",,92590
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23447,"Tesco Mobile","focus-mvno",67.72593622253684,68.08272271084982,67.36914973422387,"true",,55558
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23448,"Talkmobile","focus-mvno",78.01103906357635,78.55197848090778,77.47009964624492,"true",,18246
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23449,"Lebara","focus-mvno",75.6755406489651,75.90504809997515,75.44603319795505,"true",,111723
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23453,"Utility Warehouse Club","focus-mvno",82.33195054335603,83.1049657553594,81.55893533135266,"true",,6897
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23463,"Sky Mobile","focus-mvno",68.01369350087548,68.52261854934983,67.50476845240112,"true",,27011
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23464,"BT Mobile","focus-mvno",81.67849156791101,82.57620713602572,80.7807759997963,"true",,5520
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","GBR","United Kingdom","countries","United Kingdom","GBR","ecq_overall_v1_0","focus-mvno",23466,"SMARTY","focus-mvno",72.11762859749572,72.52003403587777,71.71522315911368,"true",,39642
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","other",2460,"Telia","other",86.24539576014531,86.78579533703106,85.70499618325957,"true",,8291
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","other",2461,"BITĖ","other",81.44707126017462,82.2064253061302,80.68771721421905,"true",,7164
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","other",2462,"TELE2","other",80.81277107493933,81.46761222157109,80.15792992830758,"true",,8639
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0",,2465,"MEZON",,100.0,100.0,57.058551491594976,"false",,1
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","focus-mvno",2468,"PILDYK","focus-mvno",83.16805352892251,84.4753636170711,81.86074344077393,"true",,2263
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","focus-mvno",2469,"Ežys","focus-mvno",89.07539620415847,90.20932124034279,87.94147116797414,"true",,1819
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","focus-mvno",24610,"Labas","focus-mvno",78.86354343960672,81.26515363423046,76.46193324498297,"true",,838
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","LTU","Lithuania","countries","Lithuania","LTU","ecq_overall_v1_0","focus-mvno",24611,"Teledema","focus-mvno",74.31592907999442,78.85033209968873,69.78152606030011,"false",,232
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","MDA","Moldova","countries","Moldova","MDA","ecq_overall_v1_0",,2590,"Orange",,79.86999447784305,80.6468817193241,79.093107236362,"true",,7488
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","MDA","Moldova","countries","Moldova","MDA","ecq_overall_v1_0",,2591,"Moldcell",,78.57695944183621,79.64262948711269,77.51128939655973,"true",,4544
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","MDA","Moldova","countries","Moldova","MDA","ecq_overall_v1_0",,2592,"Unité",,61.4836144247909,63.338368759240716,59.628860090341085,"true",,2499
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","MDA","Moldova","countries","Moldova","MDA","ecq_overall_v1_0",,2594,"IDC",,82.99486074270557,85.31218206569004,80.6775394197211,"true",,768
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AGO","Angola","countries","Angola","AGO","ecq_overall_v1_0",,6310,"Unitel",,29.180848688622778,29.740553799253178,28.621143577992378,"true",,27928
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AGO","Angola","countries","Angola","AGO","ecq_overall_v1_0",,6311,"Movicel",,18.295454545454543,27.385828221193066,9.205080869716022,"false",,88
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AGO","Angola","countries","Angola","AGO","ecq_overall_v1_0",,6312,"Africell",,55.31194393238879,56.03670244672967,54.587185418047916,"true",,16904
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARM","Armenia","countries","Armenia","ARM","ecq_overall_v1_0",,2830,"Beeline",,65.01924639855675,66.6491124396993,63.38938035741419,"true",,2871
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARM","Armenia","countries","Armenia","ARM","ecq_overall_v1_0",,2832,"VivaCell-MTS",,66.40301656772904,67.46600812162757,65.34002501383051,"true",,6813
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARM","Armenia","countries","Armenia","ARM","ecq_overall_v1_0",,2833,"Orange",,67.5016086758636,68.98191690621775,66.02130044550944,"true",,3484
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ALB","Albania","countries","Albania","ALB","ecq_overall_v1_0","bronze-focus",2760,"ONE","bronze-focus",82.69263830271508,83.23492023625958,82.15035636917058,"true",,13630
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ALB","Albania","countries","Albania","ALB","ecq_overall_v1_0","bronze-focus",2761,"Vodafone","bronze-focus",86.23594800280617,86.71410888636444,85.7577871192479,"true",,15674
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARE","United Arab Emirates","countries","United Arab Emirates","ARE","ecq_overall_v1_0","gold-focus",4240,"e& UAE","gold-focus",70.39745429445223,70.49928458445068,70.29562400445379,"true",,621140
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARE","United Arab Emirates","countries","United Arab Emirates","ARE","ecq_overall_v1_0","gold-focus",4241,"du","gold-focus",58.87404585368151,58.997898538891754,58.75019316847126,"true",,548388
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARE","United Arab Emirates","countries","United Arab Emirates","ARE","ecq_overall_v1_0","focus-mvno",4242,"five","focus-mvno",62.473253335837754,62.782847380228674,62.163659291446834,"true",,82197
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","ARE","United Arab Emirates","countries","United Arab Emirates","ARE","ecq_overall_v1_0","focus-mvno",4244,"Virgin Mobile","focus-mvno",69.54392517825684,70.12755556088247,68.96029479563121,"true",,20082
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","bronze-focus",2320,"A1","bronze-focus",88.24195321302399,88.43508593480817,88.04882049123981,"true",,48604
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","bronze-focus",2321,"Magenta","bronze-focus",79.77275126190241,80.011249705976,79.53425281782883,"true",,85754
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","bronze-focus",2323,"3","bronze-focus",86.99231026551331,87.15726629311779,86.82735423790884,"true",,102766
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",2326,"Lycamobile","focus-mvno",75.37717589191605,76.35966512269152,74.39468666114058,"true",,5975
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",2328,"bob","focus-mvno",92.77825266382862,93.24679915811393,92.30970616954332,"true",,9089
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",2329,"yesss!","focus-mvno",88.54794577941261,89.02522873783629,88.07066282098894,"true",,12972
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23215,"MTEL","focus-mvno",86.76729998610662,87.53974966965102,85.99485030256223,"true",,5877
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23216,"spusu","focus-mvno",83.89750448429321,84.3178263608452,83.47718260774121,"true",,21247
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23221,"Ge org!","focus-mvno",86.22432019147664,87.22005694363287,85.2285834393204,"true",,2535
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23222,"wowww!","focus-mvno",86.9065110334909,87.32920324353398,86.48381882344782,"true",,19847
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23223,"yooopi!","focus-mvno",86.30826286701353,86.86302727796325,85.7534984560638,"true",,12211
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AUT","Austria","countries","Austria","AUT","ecq_overall_v1_0","focus-mvno",23225,"HoT","focus-mvno",82.82995905482532,83.19547468815128,82.46444342149937,"true",,33253
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BDI","Burundi","countries","Burundi","BDI","ecq_overall_v1_0",,6420,"Spacetel",,,100.0,0.0,"false",,2
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BDI","Burundi","countries","Burundi","BDI","ecq_overall_v1_0",,6422,"Onatel",,11.670369341849485,15.87976062919811,7.46097805450086,"true",,277
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BDI","Burundi","countries","Burundi","BDI","ecq_overall_v1_0",,6424,"HiTs Telecom",,7.346679927095515,8.26176116090321,6.431598693287819,"true",,5211
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","BDI","Burundi","countries","Burundi","BDI","ecq_overall_v1_0",,6425,"Leo",,6.180620700437773,8.140877214553857,4.220364186321689,"true",,832
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AZE","Azerbaijan","countries","Azerbaijan","AZE","ecq_overall_v1_0",,4000,"Azercell",,62.405780923510555,63.18768633331166,61.62387551370945,"true",,13170
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AZE","Azerbaijan","countries","Azerbaijan","AZE","ecq_overall_v1_0",,4001,"Bakcell",,57.190593883367725,58.11025230355405,56.2709354631814,"true",,10781
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AZE","Azerbaijan","countries","Azerbaijan","AZE","ecq_overall_v1_0",,4003,"Nar",,59.69206625274287,60.70003770864201,58.68409479684373,"true",,8448
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","AZE","Azerbaijan","countries","Azerbaijan","AZE","ecq_overall_v1_0",,4005,"Naxtel",,51.15260049533244,54.097646096576575,48.20755489408831,"true",,1102
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,6370,"Telesom",,24.400751357752455,26.446949917235326,22.354552798269584,"true",,1814
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,6373,"Hormuud",,0.19575186136845507,0.3507671888293558,0.04073653390755433,"true",,4184
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,6374,"Golis",,22.232768109237664,25.046149366433674,19.419386852041654,"true",,902
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,6378,"Somtel",,27.70127683158186,29.625830691039486,25.776722972124237,"true",,2182
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,6379,"Telcom",,15.921651141776927,17.75929472645127,14.084007557102584,"true",,1701
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,63713,"Sahal Telecom",,2.0106445890005915,6.134055801250971,0.0,"false",,89
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","SOM","Somalia","countries","Somalia","SOM","ecq_overall_v1_0",,63714,"SomNet",,0.15874722832460225,0.3272488949690783,0.0,"true",,3282
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TGO","Togo","countries","Togo","TGO","ecq_overall_v1_0",,6150,"Togo Cell",,1.4982200273771327,1.67337816403537,1.3230618907188954,"true",,24193
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TGO","Togo","countries","Togo","TGO","ecq_overall_v1_0",,6151,"Moov",,2.297527679536148,2.5630775239746373,2.0319778350976585,"true",,14643
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TUN","Tunisia","countries","Tunisia","TUN","ecq_overall_v1_0","bronze-focus",6050,"Orange","bronze-focus",64.43057341352606,64.66053489649133,64.2006119305608,"true",,154645
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TUN","Tunisia","countries","Tunisia","TUN","ecq_overall_v1_0","bronze-focus",6051,"Tunisie Telecom","bronze-focus",62.94307491275295,63.1910548274379,62.695094998067994,"true",,129135
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TUN","Tunisia","countries","Tunisia","TUN","ecq_overall_v1_0","bronze-focus",6052,"Ooredoo","bronze-focus",69.16008200293892,69.32783920252756,68.99232480335029,"true",,239748
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TUN","Tunisia","countries","Tunisia","TUN","ecq_overall_v1_0","focus-mvno",6053,"Jawhara Mobile","focus-mvno",69.64646691523292,75.49802168887085,63.794912141594985,"false",,197
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","TUN","Tunisia","countries","Tunisia","TUN","ecq_overall_v1_0","focus-mvno",6055,"Nessma Mobile","focus-mvno",69.73988542148525,73.19835239960021,66.2814184433703,"true",,537
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","titanium-focus",3020,"Telus","titanium-focus",81.67723606855975,81.86614094872459,81.48833118839491,"true",,123921
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,3022,"EastLink",,71.88148850989833,72.71828930756801,71.04468771222865,"true",,8509
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",3028,"Fido","focus-mvno",82.72565340854193,82.88734344180541,82.56396337527845,"true",,163883
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,3029,"Keewaytinook Mobile",,64.81481481481481,78.23401747369138,51.39561215593824,"false",,36
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30211,"SSi Connexions",,3.3037701847991237,5.5004430648867535,1.1070973047114938,"true",,311
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30212,"Freedom Mobile",,77.20787560614174,77.39019276106866,77.02555845121482,"true",,162008
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30213,"Videotron",,81.29750025108102,81.46359742841564,81.1314030737464,"true",,154298
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","titanium-focus",30217,"Bell","titanium-focus",81.94982030010576,82.11312531619596,81.78651528401555,"true",,164983
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30218,"ICE Wireless",,,100.0,0.0,"false",,77
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30221,"Tbaytel",,73.78526672049487,75.11523007436111,72.45530336662864,"true",,3505
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30223,"SaskTel",,77.32966843489454,77.79211590388554,76.86722096590354,"true",,25506
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","titanium-focus",30227,"Rogers","titanium-focus",84.22093302807622,84.35043103977502,84.09143501637742,"true",,212328
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",30230,"Public Mobile","focus-mvno",78.53757386003454,79.10823776325564,77.96690995681344,"true",,16111
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0",,30234,"Wightman Mobility",,46.28099173553719,70.13735201798443,22.424631453089958,"false",,11
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",30235,"Chatr","focus-mvno",74.11763791039827,74.43874792507687,73.79652789571968,"true",,54908
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",30236,"Koodo Mobile","focus-mvno",79.18187401922047,79.40491623856191,78.95883179987904,"true",,97292
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",30237,"Virgin Mobile","focus-mvno",80.45663957423344,80.67067419355656,80.2426049549103,"true",,107557
"2024-10-01 00:00:00.000","2024-10-01 00:00:00.000","2024-12-30 00:00:00.000","CAN","Canada","countries","Canada","CAN","ecq_overall_v1_0","focus-mvno",30242,"Lucky Mobile","focus-mvno",71.64742495456416,72.17367535593148,71.12117455319684,"true",,19093
